内容,主题概率,主题类型
好吃 奶香 孩子 喜欢,"[(0, 0.84611434), (1, 0.08196724), (2, 0.07191843)]",0
东西 香味 好吃,"[(0, 0.098393105), (1, 0.47167578), (2, 0.4299311)]",1
收到 感觉 不错 物流 很快,"[(0, 0.61385214), (1, 0.059179883), (2, 0.326968)]",0
口感 不错 香味 十足,"[(0, 0.06841015), (1, 0.10311697), (2, 0.82847285)]",2
真的 好吃 特别 回购,"[(0, 0.071368165), (1, 0.8588464), (2, 0.069785476)]",1
大个 奶香,"[(0, 0.12222848), (1, 0.14125785), (2, 0.7365136)]",2
真的 物美价廉 只得 购买,"[(0, 0.06784627), (1, 0.86321336), (2, 0.06894035)]",1
好吃 回购 坏果,"[(0, 0.45533994), (1, 0.4499797), (2, 0.09468034)]",0
黄金 季节,"[(0, 0.77692616), (1, 0.111238234), (2, 0.11183562)]",0
夏威夷 好吃 饱满 好吃,"[(0, 0.07383962), (1, 0.56236356), (2, 0.3637968)]",1
好吃 价格 更是 美丽,"[(0, 0.07123085), (1, 0.0731806), (2, 0.8555885)]",2
收到 好吃 值得 推荐,"[(0, 0.06983342), (1, 0.8515888), (2, 0.07857785)]",1
味道 果仁 白净 值得 购买,"[(0, 0.25725108), (1, 0.6835126), (2, 0.059236243)]",1
不错 果子 大奶 香味 十足 复购,"[(0, 0.04895406), (1, 0.32334393), (2, 0.62770206)]",2
日期 新鲜 坏果 好吃,"[(0, 0.07755001), (1, 0.07715106), (2, 0.845299)]",2
回购 确实 划算,"[(0, 0.438599), (1, 0.25478032), (2, 0.30662066)]",0
不错 满意 想象 大个,"[(0, 0.06917468), (1, 0.072194524), (2, 0.85863084)]",2
好吃 回购 老公 特别 喜欢,"[(0, 0.6695464), (1, 0.27310857), (2, 0.057345033)]",0
不错 好吃 果粒,"[(0, 0.8036234), (1, 0.096658476), (2, 0.09971814)]",0
果子 两次,"[(0, 0.11149488), (1, 0.44309306), (2, 0.44541204)]",2
好吃 品质 保证 回购,"[(0, 0.06982766), (1, 0.86190486), (2, 0.0682675)]",1
挺好吃 几袋 回购,"[(0, 0.084320694), (1, 0.8316218), (2, 0.08405747)]",1
酥脆 新鲜 回购,"[(0, 0.09114711), (1, 0.4726191), (2, 0.43623376)]",1
好吃 爆炸 好吃,"[(0, 0.08859828), (1, 0.82293034), (2, 0.08847139)]",1
第很 购买 超级 好吃,"[(0, 0.069137424), (1, 0.58546495), (2, 0.34539765)]",1
口感 好吃 值得 回购,"[(0, 0.06928807), (1, 0.65791696), (2, 0.27279496)]",1
好吃 香味 十足 颗粒,"[(0, 0.06911227), (1, 0.2662681), (2, 0.6646196)]",2
三次 香甜 划算,"[(0, 0.40556115), (1, 0.08631557), (2, 0.5081233)]",2
价格 优惠 分量 口味 不错,"[(0, 0.057914), (1, 0.06059227), (2, 0.88149375)]",2
香甜 味道,"[(0, 0.72931534), (1, 0.121563144), (2, 0.1491215)]",0
好吃 分量 饱满,"[(0, 0.08777284), (1, 0.3388274), (2, 0.5733997)]",2
颗粒 饱满 香味 坏果,"[(0, 0.07157283), (1, 0.10157053), (2, 0.8268567)]",2
真的 好吃 介绍 同事,"[(0, 0.06851653), (1, 0.8616611), (2, 0.06982237)]",1
好吃 果仁 饱满,"[(0, 0.09335406), (1, 0.10780813), (2, 0.7988378)]",2
好吃 奶油味 个头 影响,"[(0, 0.08950327), (1, 0.08142439), (2, 0.82907236)]",2
下单 两包 孩子 喜欢,"[(0, 0.7115705), (1, 0.086666495), (2, 0.20176303)]",0
果仁 饱满 香奶 味十足 大颗,"[(0, 0.30689642), (1, 0.42193276), (2, 0.27117085)]",1
好吃 回购 三次 下次 回购,"[(0, 0.27139342), (1, 0.6708145), (2, 0.057792105)]",1
挺好吃 个头 下次 囤货,"[(0, 0.07050225), (1, 0.38733697), (2, 0.5421608)]",2
挺好吃 老人 孩子 喜欢 回购,"[(0, 0.60758483), (1, 0.336652), (2, 0.055763114)]",0
口感 特别 好吃 有淡 香味,"[(0, 0.058246445), (1, 0.7116989), (2, 0.23005468)]",1
每样 干果 孩子 喜欢,"[(0, 0.85992444), (1, 0.072799124), (2, 0.0672764)]",0
口感 香甜 日期 不错,"[(0, 0.06966275), (1, 0.06979341), (2, 0.8605438)]",2
分量 很足 新鲜 挺好吃,"[(0, 0.068776034), (1, 0.8448078), (2, 0.0864161)]",1
颗粒 饱满 香味 十足,"[(0, 0.0669392), (1, 0.10001605), (2, 0.8330447)]",2
好吃 颗粒 饱满 无限 回购,"[(0, 0.0577678), (1, 0.5497358), (2, 0.39249644)]",1
第一次 好吃 不错,"[(0, 0.77267224), (1, 0.116923854), (2, 0.11040393)]",0
好吃 质量 不错 物有所值 购买,"[(0, 0.340827), (1, 0.29443255), (2, 0.36474043)]",2
价格 便宜 个头 很大,"[(0, 0.07226073), (1, 0.06854646), (2, 0.85919285)]",2
品质 不错 下单 回购,"[(0, 0.07720764), (1, 0.78687245), (2, 0.13591993)]",1
果都 挺大 便宜 好吃,"[(0, 0.074306846), (1, 0.53979725), (2, 0.38589585)]",1
饱满 味道 不错 好吃,"[(0, 0.41638154), (1, 0.07549871), (2, 0.50811976)]",2
回购 打算 第三次 回购,"[(0, 0.2979442), (1, 0.63526314), (2, 0.0667926)]",1
肉包 推荐 好吃,"[(0, 0.087025955), (1, 0.8261116), (2, 0.08686243)]",1
好吃 回购 孩子 学校,"[(0, 0.32653758), (1, 0.6052871), (2, 0.06817537)]",1
新鲜 希望,"[(0, 0.12106059), (1, 0.13371865), (2, 0.7452208)]",2
性价比 买来 试吃,"[(0, 0.50399905), (1, 0.08355402), (2, 0.41244692)]",0
好吃 香味 很足 孩子,"[(0, 0.31880912), (1, 0.60676455), (2, 0.07442641)]",1
好吃 忘记 图片,"[(0, 0.08847224), (1, 0.10158243), (2, 0.80994534)]",2
第二次 购买 一包,"[(0, 0.084386356), (1, 0.67310584), (2, 0.24250783)]",1
新鲜 奶味 一单,"[(0, 0.08932125), (1, 0.81347805), (2, 0.09720068)]",1
孩子 喜欢 回购,"[(0, 0.7629897), (1, 0.15319185), (2, 0.083818465)]",0
好吃 没吃过,"[(0, 0.11611226), (1, 0.7548388), (2, 0.12904887)]",1
第二次 好吃 好评,"[(0, 0.08774403), (1, 0.51928794), (2, 0.39296806)]",1
分量 好吃 口感,"[(0, 0.088279836), (1, 0.16156477), (2, 0.7501554)]",2
老人 孩子 喜欢,"[(0, 0.83298856), (1, 0.083419286), (2, 0.083592184)]",0
真的 不错 回购 第三次,"[(0, 0.076524526), (1, 0.8307907), (2, 0.09268478)]",1
味道 不错 挺好吃 下次 关顾,"[(0, 0.30843386), (1, 0.62694013), (2, 0.064625986)]",1
好吃 香味儿 十足 新鲜,"[(0, 0.07627543), (1, 0.08329148), (2, 0.84043306)]",2
便宜 好吃 奶油味 很浓,"[(0, 0.8298507), (1, 0.089306474), (2, 0.08084283)]",0
收到 质量 特别 价格便宜,"[(0, 0.4362889), (1, 0.0798308), (2, 0.48388028)]",2
好吃 实惠 推荐 真心 不错,"[(0, 0.059786037), (1, 0.22006376), (2, 0.72015023)]",2
质量 好评 好吃 实惠,"[(0, 0.06999862), (1, 0.07326761), (2, 0.8567338)]",2
味道 不错 颗粒 新鲜 回购,"[(0, 0.32298517), (1, 0.18816133), (2, 0.4888535)]",2
好吃 新鲜 奶想 放心 购买,"[(0, 0.057766285), (1, 0.8796227), (2, 0.062610984)]",1
夏威夷 坏果,"[(0, 0.7286383), (1, 0.13250041), (2, 0.13886128)]",0
香脆 好吃 回够,"[(0, 0.8183984), (1, 0.09439401), (2, 0.08720757)]",0
好吃 孩子 喜欢 一单,"[(0, 0.8487839), (1, 0.08211634), (2, 0.0690997)]",0
口感 酥脆 满意 购物,"[(0, 0.06892061), (1, 0.41132316), (2, 0.51975626)]",2
分量 好吃 太棒,"[(0, 0.08570679), (1, 0.8258028), (2, 0.08849046)]",1
饱满 满意,"[(0, 0.11468149), (1, 0.13824004), (2, 0.7470784)]",2
颗粒 饱满 好吃 回购,"[(0, 0.07076216), (1, 0.4044375), (2, 0.52480036)]",2
无限 回购 家人 喜欢,"[(0, 0.5130255), (1, 0.41995907), (2, 0.06701537)]",0
不错 物美价廉 实惠,"[(0, 0.091138765), (1, 0.17946415), (2, 0.72939706)]",2
好吃 超值,"[(0, 0.12249133), (1, 0.15194346), (2, 0.7255652)]",2
不好 香味 很足 好吃,"[(0, 0.06894076), (1, 0.85851634), (2, 0.072542846)]",1
挺好吃 孩子 特别 喜欢,"[(0, 0.57661426), (1, 0.35601038), (2, 0.067375295)]",0
两袋 一共 一斤 个头 均匀,"[(0, 0.06706805), (1, 0.0716555), (2, 0.8612765)]",2
拍过 香脆 全家 喜欢,"[(0, 0.46240082), (1, 0.25964192), (2, 0.27795723)]",0
挺好吃 放心 购买,"[(0, 0.08355861), (1, 0.83127934), (2, 0.08516206)]",1
好吃 回购 产品,"[(0, 0.0871756), (1, 0.8269462), (2, 0.08587816)]",1
不错 挺好吃 奶香,"[(0, 0.10023532), (1, 0.7016022), (2, 0.19816247)]",1
收到 五颗 奶香 好吃,"[(0, 0.07182497), (1, 0.846557), (2, 0.08161798)]",1
不错 很丝 回购,"[(0, 0.09924749), (1, 0.7482525), (2, 0.15249994)]",1
果子 收到 真的 很好 下次 购买,"[(0, 0.048591513), (1, 0.3298608), (2, 0.6215477)]",2
抓紧 好吃 实惠 大包,"[(0, 0.070003524), (1, 0.075756274), (2, 0.85424024)]",2
口感 颗粒 饱满 分明,"[(0, 0.06702242), (1, 0.25357082), (2, 0.67940676)]",2
宝贝 收到 挺不错 回购,"[(0, 0.07596153), (1, 0.3370836), (2, 0.5869549)]",2
好吃 大袋 价格 实惠 回购,"[(0, 0.05870877), (1, 0.4076908), (2, 0.53360045)]",2
好吃 个子 太小 几个,"[(0, 0.07564204), (1, 0.64574075), (2, 0.27861723)]",1
孩子 喜欢 下次,"[(0, 0.5977226), (1, 0.31104952), (2, 0.09122787)]",0
好评 儿子 喜欢 多谢 推荐,"[(0, 0.38925442), (1, 0.33439353), (2, 0.27635202)]",0
果子 收到 不错 挺大,"[(0, 0.07030471), (1, 0.068377264), (2, 0.86131805)]",2
挺不错 回购 几次,"[(0, 0.1025278), (1, 0.8049537), (2, 0.09251846)]",1
口味 不错 值得 购买,"[(0, 0.07417339), (1, 0.75305516), (2, 0.17277147)]",1
好吃 很大 下次 回购,"[(0, 0.07651588), (1, 0.58870274), (2, 0.33478138)]",1
真的 好吃 孩子 打开,"[(0, 0.37043193), (1, 0.5303667), (2, 0.0992013)]",1
特别 好吃 饱满 下次,"[(0, 0.07154934), (1, 0.71022695), (2, 0.21822368)]",1
好吃 味道 不错 包装 完好,"[(0, 0.87417364), (1, 0.059897482), (2, 0.06592889)]",0
饱满 香味 十足 好评,"[(0, 0.0669349), (1, 0.09996351), (2, 0.8331016)]",2
味道 不错 奶香 孩子 喜欢,"[(0, 0.8796267), (1, 0.0595507), (2, 0.060822595)]",0
夏威夷 果实 饱满 好吃,"[(0, 0.4936598), (1, 0.08604022), (2, 0.4203)]",0
分量 口感 不错 下次 回购,"[(0, 0.058370057), (1, 0.48181072), (2, 0.45981923)]",1
好吃 不好 打不开 情况,"[(0, 0.40190735), (1, 0.52902657), (2, 0.06906604)]",1
贷物 收到 品质 下次 回购,"[(0, 0.057856888), (1, 0.87970746), (2, 0.062435627)]",1
好吃 香味 开口,"[(0, 0.0868821), (1, 0.46349782), (2, 0.44962004)]",1
好吃 不腻 下次,"[(0, 0.085748166), (1, 0.8267779), (2, 0.087473914)]",1
好吃 买回来 一会 一包 回购,"[(0, 0.05969782), (1, 0.534136), (2, 0.4061662)]",1
品质 性价比 回购,"[(0, 0.4453907), (1, 0.4701904), (2, 0.08441891)]",1
好吃 价格 实惠 便宜,"[(0, 0.07160368), (1, 0.07660184), (2, 0.8517944)]",2
香味 味道 回购,"[(0, 0.35927832), (1, 0.554981), (2, 0.08574069)]",1
另一家 好多 不错,"[(0, 0.521536), (1, 0.38164726), (2, 0.09681676)]",0
好吃 回来 孩子,"[(0, 0.79775226), (1, 0.10231913), (2, 0.0999286)]",0
味道 放心 购买,"[(0, 0.33598238), (1, 0.57652026), (2, 0.08749735)]",1
好吃 好吃 奶香,"[(0, 0.092177324), (1, 0.8170239), (2, 0.090798765)]",1
好吃 果实 很大 物有所值,"[(0, 0.8523933), (1, 0.07191033), (2, 0.07569635)]",0
收到 好吃 值得 回购,"[(0, 0.07053895), (1, 0.8517869), (2, 0.07767408)]",1
收到 质量第一 值得 回购,"[(0, 0.06897283), (1, 0.8559752), (2, 0.07505199)]",1
家里 夏威夷 好吃,"[(0, 0.49033168), (1, 0.4167679), (2, 0.09290044)]",0
好吃 回来 一包,"[(0, 0.09263499), (1, 0.10364738), (2, 0.8037177)]",2
朋友 便宜,"[(0, 0.11699086), (1, 0.72914076), (2, 0.15386838)]",1
不错 几分钟 干完,"[(0, 0.09684948), (1, 0.7704881), (2, 0.13266242)]",1
好吃 香甜 良心 推荐,"[(0, 0.07072184), (1, 0.85418046), (2, 0.07509772)]",1
物美价廉 特别 好吃 孩子 特别 喜欢,"[(0, 0.62385374), (1, 0.32644874), (2, 0.04969752)]",0
饱满 香脆 好吃,"[(0, 0.48683158), (1, 0.10275041), (2, 0.410418)]",0
小鱼 东西 失望,"[(0, 0.095050976), (1, 0.5256003), (2, 0.3793487)]",1
好吃 建议,"[(0, 0.14018834), (1, 0.14763649), (2, 0.71217513)]",2
超级 好吃 不贵,"[(0, 0.08874326), (1, 0.095377944), (2, 0.8158788)]",2
口味 很好 价格,"[(0, 0.084864356), (1, 0.08642498), (2, 0.8287107)]",2
好吃 很好 味道,"[(0, 0.4566063), (1, 0.095881164), (2, 0.44751254)]",0
香味 确实 不错,"[(0, 0.5102346), (1, 0.38603124), (2, 0.10373418)]",0
口感 不错 两次,"[(0, 0.08792737), (1, 0.3679973), (2, 0.54407537)]",2
品质 味道,"[(0, 0.7179191), (1, 0.16713971), (2, 0.11494119)]",0
实惠 两包 一斤 划算,"[(0, 0.27467027), (1, 0.06826588), (2, 0.65706384)]",2
好吃 香味 浓郁 值得 购买,"[(0, 0.057173908), (1, 0.88595676), (2, 0.05686936)]",1
好吃 奶香 第三次 回购,"[(0, 0.07031144), (1, 0.8604372), (2, 0.06925136)]",1
夏威夷 收到 好吃 满意,"[(0, 0.07277579), (1, 0.83486867), (2, 0.092355564)]",1
宝贝 收到 好吃 下单,"[(0, 0.070578806), (1, 0.08010295), (2, 0.84931827)]",2
物理 很快 包装 完好 客服 态度,"[(0, 0.38864067), (1, 0.3190372), (2, 0.29232213)]",0
好吃 重量 日期,"[(0, 0.08840087), (1, 0.09929063), (2, 0.8123085)]",2
果子 香味 浓郁,"[(0, 0.08603808), (1, 0.5543257), (2, 0.35963622)]",1
好吃 好脆 小时 干完,"[(0, 0.06844664), (1, 0.55870914), (2, 0.37284416)]",1
不错 买灌 实惠,"[(0, 0.08660257), (1, 0.08446284), (2, 0.8289346)]",2
感觉 没称 有没有 一斤,"[(0, 0.07578139), (1, 0.566236), (2, 0.3579826)]",1
好吃 美味 营养 回购,"[(0, 0.06920876), (1, 0.6337935), (2, 0.2969978)]",1
日期 新鲜 口味 收到,"[(0, 0.06868842), (1, 0.0722627), (2, 0.8590489)]",2
物美价廉 回购 长肉 毛病,"[(0, 0.068432786), (1, 0.6214849), (2, 0.31008238)]",1
奶油味 新鲜 味道 满意,"[(0, 0.5309188), (1, 0.09574965), (2, 0.3733316)]",0
好吃 好吃 下次 来回,"[(0, 0.07102776), (1, 0.49689323), (2, 0.43207905)]",1
好吃 果子 好吃 香味 不错,"[(0, 0.060693923), (1, 0.41435808), (2, 0.52494794)]",2
夏威夷 奶油 味道 不错,"[(0, 0.8502856), (1, 0.07313477), (2, 0.07657965)]",0
好吃 很脆 香甜,"[(0, 0.09313246), (1, 0.1044544), (2, 0.80241317)]",2
好吃 果大 回购,"[(0, 0.46381414), (1, 0.44204137), (2, 0.094144516)]",0
不错 哈啦滴 好吃,"[(0, 0.09334152), (1, 0.098781735), (2, 0.80787677)]",2
好吃 半袋,"[(0, 0.74202245), (1, 0.13853613), (2, 0.119441465)]",0
好吃 日期 新鲜 回购,"[(0, 0.070780516), (1, 0.67318875), (2, 0.2560307)]",1
好吃 香甜可口 回味无穷,"[(0, 0.39742866), (1, 0.5165668), (2, 0.0860045)]",1
特别 好吃 小果,"[(0, 0.7930969), (1, 0.11809536), (2, 0.08880771)]",0
回购 第三次 好吃,"[(0, 0.08669109), (1, 0.8279475), (2, 0.08536142)]",1
不错 好吃 打开,"[(0, 0.0939243), (1, 0.10373715), (2, 0.8023386)]",2
卖家 描述 回购,"[(0, 0.38066366), (1, 0.49933478), (2, 0.12000158)]",1
价钱 便宜 不错,"[(0, 0.09350323), (1, 0.5424683), (2, 0.36402848)]",1
好吃 喜欢 夏威夷 香味,"[(0, 0.35979706), (1, 0.56781256), (2, 0.072390355)]",1
东西 好吃 实惠 不贵,"[(0, 0.07231851), (1, 0.072922096), (2, 0.8547594)]",2
果粒 香味 满意 一家,"[(0, 0.5044882), (1, 0.42063397), (2, 0.074877836)]",0
特别 好吃 味道 美极了,"[(0, 0.79249907), (1, 0.08099447), (2, 0.12650645)]",0
份量 足够 味道 喜欢,"[(0, 0.6152914), (1, 0.31042027), (2, 0.07428827)]",0
好吃 香味 十足 价格 实惠,"[(0, 0.057714086), (1, 0.12038294), (2, 0.82190293)]",2
好吃 剥壳 分量,"[(0, 0.34344384), (1, 0.56372696), (2, 0.0928292)]",1
收到 货挺好 满意 购物,"[(0, 0.068864495), (1, 0.8524003), (2, 0.07873514)]",1
口感 不错 好吃 实体店 便宜,"[(0, 0.21835725), (1, 0.062916316), (2, 0.7187264)]",2
好吃 香味 十足 值得 购买,"[(0, 0.056698594), (1, 0.6862737), (2, 0.25702772)]",1
好吃 回购 几次 好评,"[(0, 0.069373615), (1, 0.636931), (2, 0.29369533)]",1
颗粒 饱满 小孩子,"[(0, 0.34136015), (1, 0.085222624), (2, 0.57341725)]",2
不错 好吃 经济 实惠,"[(0, 0.07242087), (1, 0.07390254), (2, 0.85367656)]",2
好吃 回购 满意,"[(0, 0.08780585), (1, 0.82369286), (2, 0.08850132)]",1
好吃 便宜 两次 回购 再来,"[(0, 0.058376145), (1, 0.6492232), (2, 0.29240066)]",1
好吃 回购 三次,"[(0, 0.47757527), (1, 0.4358801), (2, 0.0865446)]",0
不错 新鲜 味道 不错 小孩 喜欢,"[(0, 0.8844124), (1, 0.050374858), (2, 0.065212734)]",0
不好 一分 价钱 一分货,"[(0, 0.06740311), (1, 0.66274214), (2, 0.26985475)]",1
新鲜 好吃 坏果,"[(0, 0.10962454), (1, 0.10070028), (2, 0.7896752)]",2
饱满 价格便宜,"[(0, 0.408563), (1, 0.113707654), (2, 0.47772932)]",2
奶香 好吃 划算,"[(0, 0.09468731), (1, 0.28455967), (2, 0.62075305)]",2
夏威夷 好吃 每颗,"[(0, 0.78113306), (1, 0.12394423), (2, 0.09492273)]",0
好吃 大人 小孩 喜欢 美味 健康,"[(0, 0.54821146), (1, 0.24072124), (2, 0.21106726)]",0
好吃 坏果 回购,"[(0, 0.45542875), (1, 0.44989818), (2, 0.09467308)]",0
香味 很浓 确实 好吃,"[(0, 0.5524391), (1, 0.37748682), (2, 0.07007407)]",0
不错 好吃 孩子 喜欢,"[(0, 0.85157317), (1, 0.073488995), (2, 0.074937806)]",0
口感 味道 很正 值得 购买,"[(0, 0.3941116), (1, 0.38662142), (2, 0.21926694)]",0
日期 新鲜 口感 独特 特别 好吃,"[(0, 0.05415759), (1, 0.16632962), (2, 0.7795128)]",2
味道 物流 很快 值得 购买,"[(0, 0.561789), (1, 0.38032264), (2, 0.057888355)]",0
夏威夷 好吃 价格,"[(0, 0.095248476), (1, 0.12715256), (2, 0.777599)]",2
品质 真的 不错 大人 小孩,"[(0, 0.746976), (1, 0.18814401), (2, 0.064879924)]",0
口感 不错 颗粒 饱满 大人 孩子 喜欢,"[(0, 0.46537703), (1, 0.04229986), (2, 0.49232313)]",2
好吃 二次 购买 朋友,"[(0, 0.068143964), (1, 0.86160934), (2, 0.07024674)]",1
好吃 回购 两斤,"[(0, 0.47139013), (1, 0.44060302), (2, 0.088006824)]",0
特别 好吃 奶香 好吃,"[(0, 0.074201606), (1, 0.8545689), (2, 0.07122952)]",1
好吃 翠香口 打开,"[(0, 0.08742024), (1, 0.8070933), (2, 0.105486475)]",1
好吃 小鱼 一袋,"[(0, 0.09055302), (1, 0.79664046), (2, 0.11280653)]",1
好吃 三口 一袋,"[(0, 0.77179575), (1, 0.10791325), (2, 0.120290995)]",0
香味 十足 特别 好吃,"[(0, 0.07137065), (1, 0.59466714), (2, 0.33396223)]",1
味道 不错 好吃 停不下来,"[(0, 0.3890942), (1, 0.07405569), (2, 0.5368501)]",2
分量 合适 口感,"[(0, 0.08342921), (1, 0.09181594), (2, 0.82475483)]",2
价值 便宜 质量 速度,"[(0, 0.3257936), (1, 0.33808345), (2, 0.336123)]",1
对得起 价格,"[(0, 0.11182351), (1, 0.11119697), (2, 0.77697957)]",2
超级 划算 超级 好吃,"[(0, 0.0702053), (1, 0.07310166), (2, 0.856693)]",2
超级 好吃 停不下来,"[(0, 0.08873953), (1, 0.095363036), (2, 0.8158974)]",2
好吃 孩子 吃美,"[(0, 0.8194466), (1, 0.09334847), (2, 0.08720489)]",0
好吃 重买,"[(0, 0.11663128), (1, 0.7677525), (2, 0.11561616)]",1
物流 很快 分量 很足 香味 十足,"[(0, 0.082524836), (1, 0.085301556), (2, 0.8321736)]",2
几颗 味道 不错,"[(0, 0.522012), (1, 0.38025892), (2, 0.09772905)]",0
味道 口感 不错 回购,"[(0, 0.40631774), (1, 0.20020315), (2, 0.3934791)]",0
不错 好吃 停不下来,"[(0, 0.09269804), (1, 0.09767513), (2, 0.8096268)]",2
石榴 好吃 个头 很大 超级,"[(0, 0.065924354), (1, 0.27686316), (2, 0.6572125)]",2
好吃 客服,"[(0, 0.115973935), (1, 0.76859766), (2, 0.11542846)]",1
真不错 半袋,"[(0, 0.777552), (1, 0.11128578), (2, 0.11116223)]",0
家里 挺好吃 个头 不错,"[(0, 0.59689724), (1, 0.3158181), (2, 0.08728467)]",0
夏威夷 好评,"[(0, 0.11965626), (1, 0.12833577), (2, 0.75200796)]",2
第一次 特别 好吃,"[(0, 0.09727564), (1, 0.81381303), (2, 0.08891135)]",1
好吃 便宜 划算 回购,"[(0, 0.07241663), (1, 0.5000879), (2, 0.42749542)]",1
口感 不错 下次 实惠,"[(0, 0.068645544), (1, 0.075076446), (2, 0.856278)]",2
好吃 坏果 第二次 购买,"[(0, 0.2958116), (1, 0.62665534), (2, 0.07753305)]",1
果子 很大 开口,"[(0, 0.085755005), (1, 0.08336596), (2, 0.83087903)]",2
果子 很大 一家,"[(0, 0.102437824), (1, 0.08345127), (2, 0.81411093)]",2
三只 松鼠 好吃,"[(0, 0.08694341), (1, 0.8276228), (2, 0.08543377)]",1
真的 好吃 香味 十足 好评,"[(0, 0.05754535), (1, 0.33890215), (2, 0.6035526)]",2
口感 价格便宜,"[(0, 0.3857307), (1, 0.11169574), (2, 0.50257355)]",2
满意 好吃 再来,"[(0, 0.090181276), (1, 0.16171974), (2, 0.74809897)]",2
图片 真的 好吃,"[(0, 0.086737886), (1, 0.8065234), (2, 0.1067387)]",1
孩子 不错 没坏,"[(0, 0.8237551), (1, 0.08483358), (2, 0.09141138)]",0
好吃 小鱼 推荐,"[(0, 0.08596396), (1, 0.8255028), (2, 0.08853321)]",1
奶香 哈喇,"[(0, 0.7422628), (1, 0.13792014), (2, 0.11981711)]",0
夏威夷 份量 性价比 超高,"[(0, 0.85025793), (1, 0.07390447), (2, 0.07583765)]",0
好吃 好吃 回购 几次,"[(0, 0.07033112), (1, 0.8605211), (2, 0.069147766)]",1
真的 好吃 购买 两次,"[(0, 0.06867532), (1, 0.8616864), (2, 0.0696383)]",1
便宜 好吃 发货 速度 包装,"[(0, 0.87204885), (1, 0.06346984), (2, 0.06448134)]",0
味道 不错 干掉 一包,"[(0, 0.30543885), (1, 0.3072183), (2, 0.3873429)]",2
还好 购买,"[(0, 0.13511275), (1, 0.45663854), (2, 0.40824866)]",1
超级 值得 购买,"[(0, 0.08433715), (1, 0.58201176), (2, 0.33365113)]",1
值得 信赖 商家 口感,"[(0, 0.06748137), (1, 0.6899482), (2, 0.24257042)]",1
真的 不错 不敢相信 口感 新鲜 不错,"[(0, 0.050123774), (1, 0.051511176), (2, 0.898365)]",2
果子 不错 香味 十足,"[(0, 0.06836849), (1, 0.1019233), (2, 0.82970816)]",2
好吃 奶香 味道 坏果,"[(0, 0.84300816), (1, 0.08216583), (2, 0.07482601)]",0
拿到 货后 几个 味道 值得 购买,"[(0, 0.19846523), (1, 0.54075533), (2, 0.2607794)]",1
价格 优惠,"[(0, 0.115377985), (1, 0.1112082), (2, 0.7734138)]",2
坏果 不错 价钱,"[(0, 0.49628735), (1, 0.38407755), (2, 0.119635046)]",0
果大 饱满 好吃,"[(0, 0.10572988), (1, 0.09705), (2, 0.7972201)]",2
购买 好吃 放心,"[(0, 0.08584266), (1, 0.82666343), (2, 0.0874939)]",1
不错 挺好吃 划算,"[(0, 0.088300586), (1, 0.36256826), (2, 0.54913116)]",2
果实 饱满 香甜 酥脆 包装 值得 购买,"[(0, 0.28388774), (1, 0.35159203), (2, 0.36452025)]",2
好吃 好吃 控制 不住,"[(0, 0.8454248), (1, 0.08295888), (2, 0.07161632)]",0
好吃 两天 买点,"[(0, 0.439188), (1, 0.09565623), (2, 0.46515578)]",2
