内容,主题概率,主题类型
好看 淡淡的 粉色 宽松 绒绒的 感觉 暖和 适合 女生 日常 穿着 适合 秋天 初冬 喜欢 活动 优惠,"[(0, 0.24360378), (1, 0.5285202), (2, 0.22787605)]",1
公斤 号码 合适 上身 肩膀 显得 壮实 不错 设计 衣长 特别 好看 可爱,"[(0, 0.5896258), (1, 0.38028216), (2, 0.030092081)]",0
衣服 浅浅的 粉色 好看 保暖 身高体重 尺码 合适 合适 实穿 感受 舒服 轻便 款式 类型 休闲 薄厚 程度 不厚 不薄,"[(0, 0.92391425), (1, 0.059250727), (2, 0.016835066)]",0
京东 活动 东西 衣服 穿着 毛茸茸 衣服 很漂亮 舒服 粉色 阳光 京东 活动 太赞 物流配送,"[(0, 0.42669582), (1, 0.42569503), (2, 0.14760914)]",0
物美价廉 买回来 码数 大小 合适 颜色 图片 质量 喜欢 真品 好看 颜色 版型 不错 回购,"[(0, 0.9516541), (1, 0.025646675), (2, 0.022699267)]",0
衣服 好看 质量 软软 一层 薄绒 舒服 暖和 物流 不错 两天 满意,"[(0, 0.9397392), (1, 0.029144995), (2, 0.031115793)]",0
粉色 好看 暖融融 手机 色差 实物 更好 活动 价格 美丽 阿迪达斯 品牌 品控 品质 保障,"[(0, 0.025919825), (1, 0.35373062), (2, 0.6203496)]",2
店家 发货 服务态度 正品 愉快 购物 宝贝 收到 包装 结实 东西 好评 商品质量 不错 细节 品质 做工 发货 快递 棒棒,"[(0, 0.017558025), (1, 0.96027064), (2, 0.022171328)]",1
料子 舒服 喜欢 到货 速度 够快 京东 物流 快递 服务 爱不释手 东西 京东 超级,"[(0, 0.024865963), (1, 0.22176029), (2, 0.75337374)]",2
质量 真的 不错 图片 码子 标准 包装 专柜 很棒 衣服 很好 服务 谢谢 尺码 很正 喜欢 做工 精细 材质 舒服 满意 购物 宝贝 收到 尺码 很正 喜欢 鞋子 舒服 鞋子 很漂亮 性价比 整体 感觉 不错 喜欢,"[(0, 0.14039095), (1, 0.8490492), (2, 0.010559799)]",1
合身 面料 柔软 上身 好看 价格 实惠 一分钱 一分货 划算 物美价廉 两个 值得 购买 一如既往 品质 喜欢 一款,"[(0, 0.26051626), (1, 0.5529466), (2, 0.18653707)]",1
掌柜 态度 专业 热情 有问必答 回复 很快 回答 掌柜 由衷 敬意 掌柜 可不 宝贝 收到 包装 完整 打开 惊喜 宝贝 想象 竖起 大拇指,"[(0, 0.5468383), (1, 0.43831632), (2, 0.014845372)]",0
暖和 厚实 没想到 模特 不咋地 食物 真的 好看 年轻 感觉 女朋友 适合 值得 购买 几件,"[(0, 0.7003777), (1, 0.02798623), (2, 0.2716361)]",0
到货 迫不及待 打开 失望 质量 特别 颜值 满意 购物 一号 速度 很快,"[(0, 0.02912793), (1, 0.9363024), (2, 0.03456961)]",1
粉红色 好看 尺码 合适 喜欢 原本 纠结 选择 黑色 模特 粉色 更好 纠结 半天 选择 粉色,"[(0, 0.17303039), (1, 0.19581425), (2, 0.6311553)]",2
同学 妹妹 喜欢 不错 网上 照片 难看 实际上 不错 喜欢 价格 感觉 偏贵,"[(0, 0.034796912), (1, 0.4252289), (2, 0.5399742)]",2
产品 设计 真的 人性化 体验 流畅 感觉 舒适 外观 精美 真的 爱不释手,"[(0, 0.028067453), (1, 0.77736765), (2, 0.19456485)]",1
本来 想留 鞋子 意外 卫衣 不错 摇粒绒 暖和,"[(0, 0.04352674), (1, 0.27089208), (2, 0.6855812)]",2
绒款 舒服 图片 粉红色 实际上 米色 颜色 好看 价格 便宜,"[(0, 0.47128856), (1, 0.03708588), (2, 0.49162552)]",2
双十 价格 合适 身高体重 尺码 合适 合适 实穿 感受 还行 双十 价格 合适 凑单 无比 合适 奶包鞋,"[(0, 0.958717), (1, 0.019294392), (2, 0.021988612)]",0
双十 价格 穿着 舒适 保暖 颜色 好看 很百 非常适合 冬天 颜色 短款 卫衣,"[(0, 0.9454206), (1, 0.02632254), (2, 0.028256796)]",0
发货 很快 收到 实物 店铺 介绍 清洗 掉色,"[(0, 0.03993229), (1, 0.9209385), (2, 0.039129168)]",1
宝贝 收到 终于 收到 软软 舒服,"[(0, 0.06143633), (1, 0.8856016), (2, 0.052962087)]",1
特别 颜色 很漂亮 小女孩 很漂亮 年轻,"[(0, 0.055556726), (1, 0.097194806), (2, 0.84724844)]",2
不错 适合 适合 奈斯,"[(0, 0.8338012), (1, 0.09528076), (2, 0.070918046)]",0
物流 很快 鞋子 衣服,"[(0, 0.08299022), (1, 0.8386365), (2, 0.0783733)]",1
细节 完美 整体 真的 不错 性价比 下次 光顾,"[(0, 0.048450407), (1, 0.8962852), (2, 0.055264406)]",1
实物 很漂亮 大小 合适 活动,"[(0, 0.50365734), (1, 0.14344013), (2, 0.3529025)]",0
适合 北方 春天 衣服 尺码 标准 很棒,"[(0, 0.910884), (1, 0.045145508), (2, 0.043970503)]",0
好看 颜色 不错 喜欢 性价比,"[(0, 0.06761194), (1, 0.8657675), (2, 0.06662061)]",1
价格 实惠 质量 杠杠 购物 下次,"[(0, 0.053172022), (1, 0.88487124), (2, 0.0619567)]",1
质量 实体店 颜色 喜欢,"[(0, 0.07683611), (1, 0.8385456), (2, 0.08461829)]",1
不错 双十 减买 发货 速度 价格 美丽,"[(0, 0.8889995), (1, 0.047992416), (2, 0.063008025)]",0
不错 孩子 喜欢 耶耶耶,"[(0, 0.0743617), (1, 0.07480936), (2, 0.85082895)]",2
活动 单买 收到 喜欢 暖和,"[(0, 0.8513178), (1, 0.07499501), (2, 0.07368717)]",0
喜欢 一件 卫衣 好看,"[(0, 0.83591235), (1, 0.08213865), (2, 0.08194902)]",0
衣服 好看 版型 不错,"[(0, 0.847005), (1, 0.078814775), (2, 0.07418021)]",0
衣服 合身 质量 不错,"[(0, 0.84612656), (1, 0.0777655), (2, 0.07610795)]",0
质量 不错 价格 实惠,"[(0, 0.07773562), (1, 0.086516865), (2, 0.83574754)]",2
舒服 回购,"[(0, 0.7270301), (1, 0.14124496), (2, 0.13172492)]",0
性价比 完美 不错,"[(0, 0.09843108), (1, 0.099296145), (2, 0.80227274)]",2
伊芙丽 老粉 质量 喜欢 款式 希望 优惠 信赖 京东 合适 厚实 质量 不错 秋冬 推荐 希望 卫衣,"[(0, 0.20332535), (1, 0.1998388), (2, 0.59683585)]",2
好几件 衣服 这件 休闲 卫衣 厚实 冬天 打底 合适 秋天 休闲裤 运动裤 牛仔裤,"[(0, 0.9458529), (1, 0.025259832), (2, 0.028887268)]",0
质量 卖家 描述 完全一致 满意 真的 喜欢 超出 期望值 发货 速度 包装 仔细 严实 物流 公司 服务态度 运送 速度 很快 满意 购物 店家 信誉 不错 这家 东东 满意,"[(0, 0.97185963), (1, 0.015323543), (2, 0.012816833)]",0
宝贝 收到 颜色 好看 质感 样子 简单 想要 下次 喜欢 宽松 版型 舒适 满意 回购,"[(0, 0.65382856), (1, 0.32355538), (2, 0.022616059)]",0
东西 收到 手感 不错 用料 扎实 质量 平常 舒适 宽松 喜欢 好评,"[(0, 0.0341864), (1, 0.9378426), (2, 0.027970988)]",1
超级 无敌 肤色 亮眼 喜欢 质感 穿着 舒适 最最 喜欢 伊芙丽 衣服 支持 回购 棒棒,"[(0, 0.5257735), (1, 0.026787844), (2, 0.44743863)]",0
包装 完美 颜值 感觉 物超所值 客服 耐心 细致 发货 物流 满意 厚实,"[(0, 0.02888646), (1, 0.6035166), (2, 0.36759698)]",1
宽松 版型 厚实 整体 满意 活动 价格 划算 活动 喜欢 衣服 样式 质量 武汉 季节,"[(0, 0.31038988), (1, 0.026460249), (2, 0.66314983)]",2
宽松 版型 样子 不错 衣服 厚度 感觉 面料 原因 送货 总体 比较满意 身高 体重 合适,"[(0, 0.851634), (1, 0.12526605), (2, 0.02309992)]",0
衣服 质量 衣服 质量 这款 卫衣 质地 硬硬 想象 柔软 价格 推荐 购买,"[(0, 0.931431), (1, 0.034017254), (2, 0.034551777)]",0
不错 不错 衣服 好看 穿着 舒适 喜欢 他家 衣服,"[(0, 0.92307466), (1, 0.039734), (2, 0.037191413)]",0
质量 感觉 不错 对得起 牌子 穿着 双十 价格 满意 冲着 品牌 质量 留下 双十 两条 裤子 三件 上衣 留下 实体店 便宜,"[(0, 0.58491975), (1, 0.13012642), (2, 0.28495383)]",0
休闲服 打底 回购 活动 休闲服 打底 回购 活动,"[(0, 0.044640996), (1, 0.04274771), (2, 0.9126113)]",2
单买 卫衣 好看 喜欢 面料 舒服 厚实 秋天 冬天,"[(0, 0.92468387), (1, 0.036196563), (2, 0.03911959)]",0
衣服 质量 手感 细腻 厚实 做工 精细 上身 版型 好看 喜欢 不错 不错,"[(0, 0.9375304), (1, 0.033957187), (2, 0.028512388)]",0
衣服 面料 柔软 厚实 不错,"[(0, 0.8696878), (1, 0.060093623), (2, 0.070218615)]",0
卫衣 厚实 上身 效果 不错,"[(0, 0.8737251), (1, 0.058719594), (2, 0.06755527)]",0
穿着 合身 适合 日常,"[(0, 0.6437972), (1, 0.28191623), (2, 0.07428656)]",0
特别 宽松 厚度 整体 尺码 合适 合适,"[(0, 0.8650726), (1, 0.08983238), (2, 0.045095004)]",0
面料 舒服 特意 买大 一码 休闲,"[(0, 0.5284937), (1, 0.4010301), (2, 0.070476234)]",0
版型 想要 好看 尺码 合适 版型 想要 好看 尺码 合适 版型 想要 好看 尺码 合适 版型 想要 好看 尺码 合适,"[(0, 0.96528167), (1, 0.018278413), (2, 0.0164399)]",0
质量 卖家 描述 完全一致 满意 真的 喜欢 超出 期望值 发货 速度 包装 仔细 严实 物流 公司 服务态度 运送 速度 很快 满意 购物 店家 信誉 不错 这家 东东 满意,"[(0, 0.97187036), (1, 0.015312783), (2, 0.01281684)]",0
衣服 合身 喜欢 款式 尺码 合适 合适 款式 类型 宽松,"[(0, 0.9361448), (1, 0.032183368), (2, 0.031671815)]",0
厚度 版型 搭配 裤子 裙子 好看 宽松,"[(0, 0.8919496), (1, 0.06386027), (2, 0.044190146)]",0
衣服 收到 快递 特别 衣服 宽松 舒适 满意,"[(0, 0.46261394), (1, 0.49326113), (2, 0.044124924)]",1
喜欢 样式 好看 尺码 合适,"[(0, 0.7093572), (1, 0.22872597), (2, 0.06191681)]",0
质量 发货 很快 一家 喜欢 店铺 疯狂 推荐 朋友 东西 质量 卖家 描述 完全一致 满意 真的 喜欢 超出 期望值 发货 速度 包装 仔细 严实 物流 公司 服务态度 运送 速度 很快 满意 购物,"[(0, 0.344965), (1, 0.6441685), (2, 0.010866447)]",1
好看 尺码 标准 颜色 很正,"[(0, 0.87213), (1, 0.06868123), (2, 0.059188753)]",0
单买 没想到 质量 专卖店 特别 特别 喜欢 价格 优惠,"[(0, 0.036269598), (1, 0.9230204), (2, 0.040710036)]",1
不错 厚实 物美价廉,"[(0, 0.113157794), (1, 0.37621897), (2, 0.5106232)]",2
物超所值 特别 喜欢 网购,"[(0, 0.069878355), (1, 0.8516275), (2, 0.07849416)]",1
双十 特别 划算,"[(0, 0.086823285), (1, 0.3217591), (2, 0.5914176)]",2
颜色 好看 粉嫩 质地 不错 舒服 价格 优惠 更好,"[(0, 0.03812227), (1, 0.037659563), (2, 0.9242181)]",2
她家 喜欢 衣物 推荐 购买 用料 舒适度 颗星 京东 购物 价格便宜 物流 收货 速度,"[(0, 0.6929946), (1, 0.27448598), (2, 0.03251948)]",0
包装 高端 客服 小姐姐 回答 耐心 物流 很快 价格 优惠 服务 东西 不错 好评 以此 鼓励,"[(0, 0.020791035), (1, 0.95737034), (2, 0.021838654)]",1
衣服 简单 大方 面料 柔软 舒适 透气,"[(0, 0.9103293), (1, 0.046128016), (2, 0.04354271)]",0
尺码 合适 穿着 休闲 时尚 两件 好评,"[(0, 0.90159035), (1, 0.05124633), (2, 0.047163323)]",0
休闲 一件 卫衣 质感 不错,"[(0, 0.8750964), (1, 0.061757725), (2, 0.063145876)]",0
质量 真的 没得说 基础,"[(0, 0.07422495), (1, 0.09098684), (2, 0.8347882)]",2
尺码 合适 穿着 休闲 时尚 两件 好评,"[(0, 0.90159965), (1, 0.051237486), (2, 0.04716288)]",0
光顾 这家 尺码 合适,"[(0, 0.8537633), (1, 0.074822724), (2, 0.07141395)]",0
质量 不错 穿着 舒服,"[(0, 0.8429778), (1, 0.07758935), (2, 0.07943278)]",0
好看 不错 不错,"[(0, 0.11079341), (1, 0.7934061), (2, 0.09580047)]",1
宽大 小点,"[(0, 0.11298878), (1, 0.11225561), (2, 0.7747556)]",2
好看,"[(0, 0.22442557), (1, 0.59070826), (2, 0.18486618)]",1
质感 面料 卫衣 材质 有点像 针织 表面 里儿 总体 手感 伊芙丽 衣服 衣服 穿码 它家 整体 腰身 稍微 颜色 色差,"[(0, 0.8922872), (1, 0.088438034), (2, 0.019274795)]",0
伊芙丽 好像 大款 穿着 厚实 休闲,"[(0, 0.059954345), (1, 0.049866978), (2, 0.8901787)]",2
想象 好看,"[(0, 0.12330449), (1, 0.7597525), (2, 0.116942964)]",1
衣服 好看 喜欢 买大 一码 客服 热心 填写 换货 申请 伊家 忠实 粉丝,"[(0, 0.02677565), (1, 0.801388), (2, 0.17183636)]",1
衣服 暖和 广东 这件 单衣 过冬 足够 大小 刚刚 衣服 黑色 年轻人 喜欢 西服 休闲服 合适,"[(0, 0.9562382), (1, 0.020738404), (2, 0.023023387)]",0
正品 很好 价格便宜 性价比 超高 真的 特别 划算 包装 高端 大气 上档次 值得 购买 精致 质量 满意 购物 谢谢 店家,"[(0, 0.017392404), (1, 0.963818), (2, 0.01878958)]",1
东西 不错 物流 很快 京东 几次 新款 实体 店里 便宜 推荐 购买 质量 适合 春天 夏天,"[(0, 0.2478445), (1, 0.37091014), (2, 0.38124534)]",2
宝贝 不错 刚刚 回来 不大不小 刚刚 质量 没话说 老板 服务态度 喜欢 成果 下次 这家 款式 衣服,"[(0, 0.94408137), (1, 0.030947344), (2, 0.024971234)]",0
绒款 手感 保暖 羽绒服 刚刚 立领 设计 显得 干练 很正 平时 尺码 合适,"[(0, 0.9481528), (1, 0.026271647), (2, 0.025575552)]",0
衣服 特别 真的 合适 喜欢 质量 没得说 价格 喜欢 舒适 喜欢 下单 特别 好看,"[(0, 0.20427772), (1, 0.57197887), (2, 0.2237434)]",1
商品 长期 京东 东西 质量 选择 省事 好评率 来选 快递 送到 门口 省心,"[(0, 0.025053296), (1, 0.042621978), (2, 0.93232477)]",2
舒服 修身 下次 希望 舒服 尺码 大小 合适 实穿 感受 舒服 商品 物超所值 质量 价格 卖家 服务态度 回复 提供 详细 产品 信息,"[(0, 0.5450061), (1, 0.4365262), (2, 0.018467674)]",0
老公 衣服 老公 喜欢 运动 休闲 款式 适合 春秋 穿着 颜色 好看 老公 喜欢 安踏 衣服 适合 运动 户外,"[(0, 0.96211183), (1, 0.019124972), (2, 0.01876321)]",0
春秋 外套 价格 优惠 物流 质量 上身 效果 不错 第一次 京东 上买 衣服 失望 值得 购买 尺码 标准,"[(0, 0.50966865), (1, 0.4634634), (2, 0.026867976)]",0
颜色 特别 多斤 宽松 版型 拉链 设计 喜欢 颜色 很正 穿着 舒服 帽子 那种 好看,"[(0, 0.831264), (1, 0.14307132), (2, 0.025664655)]",0
尺码 大小 合身 不错 实穿 感受 舒适度 不错 值得 推荐 戴帽子 设计 轻便 天气 体验 巴拉巴 巴拉巴,"[(0, 0.8166897), (1, 0.15467636), (2, 0.028633928)]",0
老公 外套 试试看 态度 没想到 老公 效果 那种 外套 广东 足够 点点 温度 很快 做工 细腻,"[(0, 0.48798767), (1, 0.143723), (2, 0.3682893)]",0
尺码 大小 大小 刚刚 标准 喜欢 大一码 实穿 感受 保暖 内部 加绒 真的 适合 内衬 内衬 一点 舒服,"[(0, 0.823556), (1, 0.02020898), (2, 0.15623501)]",0
安踏 外套 质量 采用 优质 面料 制成 穿着 舒适 保暖 效果 极佳 寒冷 冬季 提供 持久 温暖 安踏 外套 设计 时尚 款式 简约 大方 线条 流畅 颜色 搭配 恰到好处 无论是 搭配 牛仔裤 休闲裤 展现出 效果 安踏 外套 细节 到位 衣领 袖口 下摆 设计 实用 美观 寒风 侵入 增添 时尚,"[(0, 0.1882652), (1, 0.7403123), (2, 0.07142249)]",1
不错 一件 外套 面料 上身 合适 尺码 刚刚 合适 上身 效果 不错 安踏 正品 品牌 物流 速度 很快 推荐 购买,"[(0, 0.9628661), (1, 0.018522931), (2, 0.018610954)]",0
尺码 大小 收到 仔细检查 做工 线板 质量 拉链 自如 运动 止滑 防开 功能 公斤 实穿 感受 内衬 加细绒 防风 保暖 效果,"[(0, 0.96347594), (1, 0.0174023), (2, 0.019121733)]",0
尺码 大小 身高 休重 客服 推荐 平时 白己 尺码 大小 合适 实宇 感受 喜欢 成熱 一点 上班族 男士 想穿 休闲 一点 推荐 一款 外套 好看 气质 范儿 布料 舒服 做工 走线 很棒 正牌 衣服,"[(0, 0.55216396), (1, 0.011273214), (2, 0.4365628)]",0
尺码 大小 身高体重 客服 推荐 平时 尺码 大小 合适 实穿 感受 喜欢 成熟 一点 上班族 男士 想穿 休闲 一点 推荐 一款 外套 好看 气质 范儿 布料 舒服 做工 走线 很棒 正牌 衣服,"[(0, 0.7883644), (1, 0.012310287), (2, 0.19932532)]",0
衣服 收到 惊喜 面料 柔软 舒服 喜欢 那种 料子 迫不及待 水洗 衣服 一点 掉色 品质 质量 真的 开心,"[(0, 0.02503417), (1, 0.5834737), (2, 0.39149216)]",1
尺码 大小 尺寸 客服 推荐 尺码 合适 实穿 感受 加绒 单薄 意外 暖的 物流 活动 划算 满意,"[(0, 0.9515825), (1, 0.025805416), (2, 0.022612087)]",0
到货 迫不及待 打开 失望 质量 特别 颜值 满意 购物 尺码 大小 身高 体重 尺码 合身 不错 穿着 舒服,"[(0, 0.5931246), (1, 0.38195974), (2, 0.024915647)]",0
面料 舒服 质量 秋冬 季节 必备 搭卫 加绒 舒服 暖和 回购 京东 物流 惊到 衣服 版型 不错 厚实 细腻 柔软 孩子 上身 暖和 舒适 不想 脱下来 到货,"[(0, 0.47400838), (1, 0.017546225), (2, 0.5084454)]",2
刚刚 回家 适合 夏天 宝贝 收到 质量 不错 包装 精致 材质 优秀 想象 送礼 自用 合适 下次 购买,"[(0, 0.24284525), (1, 0.7370795), (2, 0.020075258)]",1
几个 商家 价格 选择 京东 自营 购买 价格 优惠 自营 购买 放心 保障 发货 收到 满意 大小 合身 质量 暖和 喜欢 安踏 品牌,"[(0, 0.017672954), (1, 0.22118917), (2, 0.76113784)]",2
安踏 衣服 真的 划算 一款 深圳 冬天 非常适合 老公 天天 穿着 在家 舒适 出门 舒服 闷热 安踏 价格 实惠 质量,"[(0, 0.11848652), (1, 0.19469006), (2, 0.6868234)]",2
尺码 大小 标准 尺码 实穿 感受 合身 舒服 实惠 物美价廉 官方 正品 值得 推荐 下次 机会,"[(0, 0.9543265), (1, 0.023546435), (2, 0.022127029)]",0
时尚 简约 设计 黑色 灰色 搭配 展现出 时尚 简约 风格 适合 场合 穿着 舒适 保暖 安踏 品牌 舒适性 著称 外套 采用 安踏 独特 面料 优秀 保暖性 让你在 寒冷 天气 温暖 舒适 耐穿 耐洗 安踏 外套 材质 坚固耐用 不易 磨损 清洗 打理 适合 日常 穿着 实用 外套 搭配 款式 衣服 无论是 牛仔裤 短裤 裙子 展现出 时尚 风格 实用 性价比 品牌 同类产品 安踏 外套 性价比 价格 实惠 物超所值,"[(0, 0.10541909), (1, 0.67083234), (2, 0.22374856)]",1
质量 穿着 合适 卖家 描述 完全一致 比较满意 超出 期望值 发货 速度 包装 仔细 严实 京东 物流 公司 服务态度 运送 速度 很快 满意 购物,"[(0, 0.9679848), (1, 0.016570851), (2, 0.015444337)]",0
质量 不错 穿着 合适 挺舒服 加点 薄绒 不热 不冷 特别 双十 天气 棉袄 一年四季 衣服 要备,"[(0, 0.4629363), (1, 0.023289382), (2, 0.5137743)]",2
发货 很快 收到 商品 描述 质量 关键 价格 合适 放心 好评 外观设计 简约 尺寸 大小 合适 包装 仔细 完整 宝贝 手感 不错 感觉 发货 速度 秋装 南方 初冬 加绒 那种 毛绒绒,"[(0, 0.70797974), (1, 0.27985018), (2, 0.012170081)]",0
十一大 价格 优惠 户外 跑步 运动 外套 买回来 稍微 一点 天气 变冷 运动衣 选择 国产 实惠 品牌,"[(0, 0.23331678), (1, 0.021909622), (2, 0.74477357)]",2
